timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1670677356067,3,SimpleBlg_01_GET,200,OK,Thread Group 1-184,text,true,,190,117,1,1,http://localhost:3000/,3,0,0
1670677356070,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-184,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356072,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-184,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677356074,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-184,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677356079,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-184,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677356083,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-184,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677356168,4,SimpleBlg_01_GET,200,OK,Thread Group 1-185,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677356172,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-185,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356174,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-185,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677356177,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-185,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677356182,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-185,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356188,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-185,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677356266,4,SimpleBlg_01_GET,200,OK,Thread Group 1-186,text,true,,190,117,1,1,http://localhost:3000/,4,0,2
1670677356270,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-186,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356272,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-186,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677356274,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-186,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677356279,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-186,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677356283,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-186,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677356366,4,SimpleBlg_01_GET,200,OK,Thread Group 1-187,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677356370,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-187,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356372,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-187,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677356374,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-187,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677356378,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-187,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677356382,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-187,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677356466,4,SimpleBlg_01_GET,200,OK,Thread Group 1-188,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677356470,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-188,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356472,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-188,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677356476,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-188,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677356481,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-188,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356486,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-188,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356567,6,SimpleBlg_01_GET,200,OK,Thread Group 1-189,text,true,,190,117,1,1,http://localhost:3000/,6,0,2
1670677356573,3,SimpleBlg_02_health_check,200,OK,Thread Group 1-189,text,true,,165,129,1,1,http://localhost:3000/health_check,3,0,0
1670677356576,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-189,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677356580,7,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-189,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,7,0,0
1670677356587,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-189,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356592,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-189,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356669,4,SimpleBlg_01_GET,200,OK,Thread Group 1-190,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677356673,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-190,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356675,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-190,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677356678,6,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-190,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,6,0,0
1670677356684,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-190,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356689,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-190,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677356768,4,SimpleBlg_01_GET,200,OK,Thread Group 1-191,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677356772,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-191,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356774,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-191,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677356777,6,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-191,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,6,0,0
1670677356783,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-191,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356788,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-191,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356868,4,SimpleBlg_01_GET,200,OK,Thread Group 1-192,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677356872,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-192,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356874,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-192,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677356877,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-192,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677356882,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-192,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356887,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-192,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677356990,4,SimpleBlg_01_GET,200,OK,Thread Group 1-193,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677356994,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-193,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677356996,4,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-193,text,true,,191,123,1,1,http://localhost:3000/posts/,4,0,0
1670677357000,7,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-193,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,7,0,0
1670677357007,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-193,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677357012,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-193,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677357074,3,SimpleBlg_01_GET,200,OK,Thread Group 1-194,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677357077,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-194,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677357079,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-194,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677357082,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-194,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677357086,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-194,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357090,3,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-194,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677357199,4,SimpleBlg_01_GET,200,OK,Thread Group 1-195,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677357203,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-195,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677357205,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-195,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677357207,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-195,text,false,Test failed: code expected to contain /200/,983,231,1,1,http://localhost:3000/posts/,5,0,0
1670677357213,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-195,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357217,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-195,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677357273,2,SimpleBlg_01_GET,200,OK,Thread Group 1-196,text,true,,190,117,1,1,http://localhost:3000/,2,0,0
1670677357276,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-196,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677357277,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-196,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677357280,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-196,text,false,Test failed: code expected to contain /200/,983,231,1,1,http://localhost:3000/posts/,4,0,0
1670677357284,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-196,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357288,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-196,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357373,3,SimpleBlg_01_GET,200,OK,Thread Group 1-197,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677357376,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-197,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677357378,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-197,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677357380,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-197,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677357385,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-197,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357389,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-197,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357473,3,SimpleBlg_01_GET,200,OK,Thread Group 1-198,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677357476,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-198,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677357478,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-198,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677357481,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-198,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677357486,3,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-198,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677357489,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-198,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357598,4,SimpleBlg_01_GET,200,OK,Thread Group 1-199,text,true,,190,117,1,1,http://localhost:3000/,4,0,0
1670677357603,3,SimpleBlg_02_health_check,200,OK,Thread Group 1-199,text,true,,165,129,1,1,http://localhost:3000/health_check,3,0,0
1670677357606,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-199,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677357609,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-199,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677357614,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-199,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677357619,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-199,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357672,4,SimpleBlg_01_GET,200,OK,Thread Group 1-200,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677357676,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-200,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677357678,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-200,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677357680,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-200,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677357685,6,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-200,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,6,0,0
1670677357692,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-200,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677357775,3,SimpleBlg_01_GET,200,OK,Thread Group 1-201,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677357778,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-201,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677357780,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-201,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677357782,6,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-201,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,6,0,0
1670677357788,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-201,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677357792,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-201,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677357875,4,SimpleBlg_01_GET,200,OK,Thread Group 1-202,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677357879,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-202,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677357881,5,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-202,text,true,,191,123,1,1,http://localhost:3000/posts/,5,0,0
1670677357886,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-202,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677357891,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-202,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677357896,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-202,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677357993,4,SimpleBlg_01_GET,200,OK,Thread Group 1-203,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677357997,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-203,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677357999,4,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-203,text,true,,191,123,1,1,http://localhost:3000/posts/,4,0,0
1670677358004,7,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-203,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,7,0,0
1670677358011,7,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-203,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,7,0,0
1670677358018,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-203,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677358090,3,SimpleBlg_01_GET,200,OK,Thread Group 1-204,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677358094,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-204,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677358095,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-204,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677358103,6,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-204,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,6,0,0
1670677358109,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-204,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358114,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-204,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358169,4,SimpleBlg_01_GET,200,OK,Thread Group 1-205,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677358173,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-205,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677358175,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-205,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677358177,9,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-205,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,9,0,0
1670677358186,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-205,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677358191,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-205,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677358269,4,SimpleBlg_01_GET,200,OK,Thread Group 1-206,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677358273,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-206,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677358275,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-206,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677358278,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-206,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677358282,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-206,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358286,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-206,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358390,4,SimpleBlg_01_GET,200,OK,Thread Group 1-207,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677358394,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-207,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677358396,5,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-207,text,true,,191,123,1,1,http://localhost:3000/posts/,5,0,0
1670677358401,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-207,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677358406,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-207,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358410,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-207,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358490,4,SimpleBlg_01_GET,200,OK,Thread Group 1-208,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677358494,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-208,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677358496,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-208,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677358498,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-208,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677358503,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-208,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358507,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-208,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677358568,4,SimpleBlg_01_GET,200,OK,Thread Group 1-209,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677358572,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-209,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677358574,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-209,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677358577,6,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-209,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,6,0,0
1670677358584,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-209,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677358589,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-209,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677358669,3,SimpleBlg_01_GET,200,OK,Thread Group 1-210,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677358672,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-210,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677358674,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-210,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677358676,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-210,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677358681,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-210,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358686,3,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-210,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677358790,3,SimpleBlg_01_GET,200,OK,Thread Group 1-211,text,true,,190,117,1,1,http://localhost:3000/,3,0,0
1670677358793,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-211,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677358795,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-211,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677358797,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-211,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677358802,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-211,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358806,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-211,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358888,3,SimpleBlg_01_GET,200,OK,Thread Group 1-212,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677358891,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-212,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677358893,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-212,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677358895,7,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-212,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,7,0,0
1670677358902,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-212,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677358907,3,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-212,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677358968,4,SimpleBlg_01_GET,200,OK,Thread Group 1-213,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677358972,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-213,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677358973,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-213,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
